horizontal_concentration	nitroxoline_concentration	norm_fitness	horizontal_drug	replicate
0.0015	0.493	0.552700881639038	Mecillinam	2
0.0975	0.493	0.398978211706152	Tetracycline	2
0.0013	0.493	0.587737387606647	Mecillinam	2
0.0562	0.493	0.442335887841068	Tetracycline	2
8e-04	0.493	0.454598664929731	Mecillinam	2
0	0.493	0.603941771616666	Tetracycline	2
0	0.493	0.584233737009886	Mecillinam	2
1	0.493	0.313576728410104	8−Hydroxyquinoline	2
0.25	0.493	0.582481911711506	8−Hydroxyquinoline	2
0.86	0.493	0.388905216240464	8−Hydroxyquinoline	2
0.215	0.493	0.535182628655233	8−Hydroxyquinoline	2
0.5	0.493	0.497080428415458	8−Hydroxyquinoline	2
0.125	0.493	0.67445273987648	8−Hydroxyquinoline	2
0.43	0.493	0.620584111951281	8−Hydroxyquinoline	2
0	0.493	0.560146139157155	8−Hydroxyquinoline	2
0.07	0.612	0.395912517433986	Thiolutin	2
0.15	0.612	0.334160675666074	Tobramycin	2
0.06	0.612	0.458102315526492	Thiolutin	2
0.13	0.612	0.41080303247022	Tobramycin	2
0.035	0.612	0.487445389274365	Thiolutin	2
0.075	0.612	0.45021910168378	Tobramycin	2
0.03	0.612	0.52291985156657	Thiolutin	2
0.065	0.612	0.455036621254327	Tobramycin	2
0.0175	0.612	0.471241005264346	Thiolutin	2
0.0375	0.612	0.458540271851088	Tobramycin	2
0.015	0.612	0.492262908844912	Thiolutin	2
0.0325	0.612	0.470365092615156	Tobramycin	2
0.0088	0.612	0.493138821494102	Thiolutin	2
0.0187	0.612	0.484817651326795	Tobramycin	2
0	0.612	0.434890630322951	Thiolutin	2
0	0.612	0.433576761349166	Tobramycin	2
2.5	0.612	0.139708067545842	CCCP	2
0.625	0.612	0.374452657528825	CCCP	2
2.15	0.612	0.281167960390065	CCCP	2
0.5375	0.612	0.499708166363028	CCCP	2
1.25	0.612	0.380146089748562	CCCP	2
0.3125	0.612	0.558394313858774	CCCP	2
1.075	0.612	0.514160725074667	CCCP	2
0	0.612	0.462919835097039	CCCP	2
0.45	0.612	0	Tetracycline	2
0.006	0.612	0.37313878855504	Mecillinam	2
0.39	0.612	0	Tetracycline	2
0.005	0.612	0.465547573044609	Mecillinam	2
0.225	0.612	0.279416135091685	Tetracycline	2
0.003	0.612	0.54350379882254	Mecillinam	2
0.195	0.612	0.275036571845733	Tetracycline	2
0.0025	0.612	0.39372273581101	Mecillinam	2
0.1125	0.612	0.290802999531158	Tetracycline	2
0.0015	0.612	0.42963515442781	Mecillinam	2
0.0975	0.612	0.417372377339147	Tetracycline	2
0.0013	0.612	0.412992814093195	Mecillinam	2
0.0562	0.612	0.419562158962122	Tetracycline	2
8e-04	0.612	0.416934421014551	Mecillinam	2
0	0.612	0.42875924177862	Tetracycline	2
0	0.612	0.418248289988337	Mecillinam	2
1	0.612	0.266277445353831	8−Hydroxyquinoline	2
0.25	0.612	0.385401565643703	8−Hydroxyquinoline	2
0.86	0.612	0.328467243446338	8−Hydroxyquinoline	2
0.215	0.612	0.501022035336814	8−Hydroxyquinoline	2
0.5	0.612	0.529489196435496	8−Hydroxyquinoline	2
0.125	0.612	0.609635203836403	8−Hydroxyquinoline	2
0.43	0.612	0.396350473758581	8−Hydroxyquinoline	2
0	0.612	0.387591347266679	8−Hydroxyquinoline	2
0.07	0.731	0.35430666659745	Thiolutin	2
0.15	0.731	0.285109567311421	Tobramycin	2
0.06	0.731	0.414306683066981	Thiolutin	2
0.13	0.731	0.366131487361518	Tobramycin	2
0.035	0.731	0.456788446552707	Thiolutin	2
0.075	0.731	0.350803016000689	Tobramycin	2
0.03	0.731	0.48613152030058	Thiolutin	2
0.065	0.731	0.301313951321441	Tobramycin	2
0.0175	0.731	0.384963609319108	Thiolutin	2
0.0375	0.731	0.338540238912026	Tobramycin	2
0.015	0.731	0.412992814093195	Thiolutin	2
0.0325	0.731	0.385401565643703	Tobramycin	2
0.0088	0.731	0.346861409079333	Thiolutin	2
0.0187	0.731	0.307445339865772	Tobramycin	2
0	0.731	0.378832220774776	Thiolutin	2
0	0.731	0.341167976859596	Tobramycin	2
2.5	0.731	0.193576695471042	CCCP	2
0.625	0.731	0.324963592849577	CCCP	2
2.15	0.731	0.26189788210788	CCCP	2
0.5375	0.731	0.459416184500278	CCCP	2
1.25	0.731	0.365693531036923	CCCP	2
0.3125	0.731	0.451970926982161	CCCP	2
1.075	0.731	0.292992781154133	CCCP	2
0	0.731	0.405109600250483	CCCP	2
0.45	0.731	0.000437956324595099	Tetracycline	2
0.006	0.731	0.345547540105547	Mecillinam	2
0.39	0.731	0	Tetracycline	2
0.005	0.731	0.334160675666074	Mecillinam	2
0.225	0.731	0.158102233178837	Tetracycline	2
0.003	0.731	0.329343156095528	Mecillinam	2
0.195	0.731	0.192262826497256	Tetracycline	2
0.0025	0.731	0.378394264450181	Mecillinam	2
0.1125	0.731	0.324087680200387	Tetracycline	2
0.0015	0.731	0.316204466357674	Mecillinam	2
0.0975	0.731	0.329343156095528	Tetracycline	2
0.0013	0.731	0.331970894043099	Mecillinam	2
0.0562	0.731	0.396788430083176	Tetracycline	2
8e-04	0.731	0.337664326262835	Mecillinam	2
0	0.731	0.383211784020727	Tetracycline	2
0	0.731	0.345109583780952	Mecillinam	2
1	0.731	0.206715385208895	8−Hydroxyquinoline	2
0.25	0.731	0.233868677333792	8−Hydroxyquinoline	2
0.86	0.731	0.278102266117899	8−Hydroxyquinoline	2
0.215	0.731	0.438394280919712	8−Hydroxyquinoline	2
0.5	0.731	0.235620502632173	8−Hydroxyquinoline	2
0.125	0.731	0.301751907646036	8−Hydroxyquinoline	2
0.43	0.731	0.215474511700798	8−Hydroxyquinoline	2
0	0.731	0.352116884974474	8−Hydroxyquinoline	2
0.07	0.85	0.285109567311421	Thiolutin	2
0.15	0.85	0.197956258716993	Tobramycin	2
0.06	0.85	0.213284730077822	Thiolutin	2
0.13	0.85	0.140146023870437	Tobramycin	2
0.035	0.85	0.167299315995335	Thiolutin	2
0.075	0.85	0.140583980195033	Tobramycin	2
0.03	0.85	0.221605900245129	Thiolutin	2
0.065	0.85	0.228175245114056	Tobramycin	2
0.0175	0.85	0.229927070412436	Thiolutin	2
0.0375	0.85	0.208467210507276	Tobramycin	2
0.015	0.85	0.260584013134095	Thiolutin	2
0.0325	0.85	0.234744589982983	Tobramycin	2
0.0088	0.85	0.319708116954436	Thiolutin	2
0.0187	0.85	0.229489114087841	Tobramycin	2
0	0.85	0.289051174232777	Thiolutin	2
0	0.85	0.240875978527314	Tobramycin	2
2.5	0.85	0.108175212174994	CCCP	2
0.625	0.85	0.18656939427752	CCCP	2
2.15	0.85	0.126569377807989	CCCP	2
0.5375	0.85	0.175182529838047	CCCP	2
1.25	0.85	0.191386913848066	CCCP	2
0.3125	0.85	0.22598546349108	CCCP	2
1.075	0.85	0.0429197198103215	CCCP	2
0	0.85	0.287737305258992	CCCP	2
0.45	0.85	0	Tetracycline	2
0.006	0.85	0.292554824829538	Mecillinam	2
0.39	0.85	0.0162043840100193	Tetracycline	2
0.005	0.85	0.309197165164153	Mecillinam	2
0.225	0.85	0.116058426017706	Tetracycline	2
0.003	0.85	0.282919785688446	Mecillinam	2
0.195	0.85	0.16773727231993	Tetracycline	2
0.0025	0.85	0.275036571845733	Mecillinam	2
0.1125	0.85	0.283357742013041	Tetracycline	2
0.0015	0.85	0.273284746547353	Mecillinam	2
0.0975	0.85	0.305693514567392	Tetracycline	2
0.0013	0.85	0.249197148694622	Mecillinam	2
0.0562	0.85	0.301313951321441	Tetracycline	2
8e-04	0.85	0.26364970740626	Mecillinam	2
0	0.85	0.292116868504943	Tetracycline	2
0	0.85	0.24306576015029	Mecillinam	2
1	0.85	0.116496382342301	8−Hydroxyquinoline	2
0.25	0.85	0.190948957523471	8−Hydroxyquinoline	2
0.86	0.85	0.13182485370313	8−Hydroxyquinoline	2
0.215	0.85	0.193576695471042	8−Hydroxyquinoline	2
0.5	0.85	0.182189831031569	8−Hydroxyquinoline	2
0.125	0.85	0.256204449888144	8−Hydroxyquinoline	2
0.43	0.85	0.179562093083998	8−Hydroxyquinoline	2
0	0.85	0.284233654662231	8−Hydroxyquinoline	2
0.0038	0	0.549766424876218	Ciprofloxacin	1
0.0033	0	0.797700302761571	Ciprofloxacin	1
0.0019	0	0.859791569571121	Ciprofloxacin	1
0.0016	0	0.879626279801949	Ciprofloxacin	1
0.001	0	0.926194729909111	Ciprofloxacin	1
8e-04	0	0.874020818214976	Ciprofloxacin	1
5e-04	0	0.916708564146541	Ciprofloxacin	1
0	0	0.951634901726913	Ciprofloxacin	1
0.1	0	0.918433321557917	Tigecycline	1
0.086	0	0.996478594422698	Tigecycline	1
0.05	0	1	Tigecycline	1
0.043	0	1	Tigecycline	1
0.025	0	1	Tigecycline	1
0.0215	0	0.99561621571701	Tigecycline	1
0.0125	0	0.913259049323788	Tigecycline	1
0	0	1	Tigecycline	1
0.28	0	0	Gentamicin	1
0.07	0	0.911103102559568	Gentamicin	1
0.24	0	0	Gentamicin	1
0.06	0	0.914121428029476	Gentamicin	1
0.14	0	0.241	Gentamicin	1
0.035	0	0.946891818845628	Gentamicin	1
0.12	0	0.469	Gentamicin	1
0	0	0.979662209661779	Gentamicin	1
0.0038	0.136	0.773984888355146	Ciprofloxacin	1
0.0033	0.136	0.742076876244684	Ciprofloxacin	1
0.0019	0.136	0.897305043268557	Ciprofloxacin	1
0.0016	0.136	1	Ciprofloxacin	1
0.001	0.136	1	Ciprofloxacin	1
8e-04	0.136	1	Ciprofloxacin	1
5e-04	0.136	1	Ciprofloxacin	1
0	0.136	1	Ciprofloxacin	1
0.1	0.136	1	Tigecycline	1
0.086	0.136	1	Tigecycline	1
0.05	0.136	1	Tigecycline	1
0.043	0.136	1	Tigecycline	1
0.025	0.136	1	Tigecycline	1
0.0215	0.136	1	Tigecycline	1
0.0125	0.136	1	Tigecycline	1
0	0.136	1	Tigecycline	1
0.28	0.136	0.0142292486438551	Gentamicin	1
0.07	0.136	1	Gentamicin	1
0.24	0.136	0.664893982085591	Gentamicin	1
0.06	0.136	1	Gentamicin	1
0.14	0.136	0.889543634917363	Gentamicin	1
0.035	0.136	1	Gentamicin	1
0.12	0.136	1	Gentamicin	1
0	0.136	1	Gentamicin	1
0.0038	0.255	0.638160242209257	Ciprofloxacin	1
0.0033	0.255	0.742939254950372	Ciprofloxacin	1
0.0019	0.255	0.907653587736815	Ciprofloxacin	1
0.0016	0.255	0.887387688153143	Ciprofloxacin	1
0.001	0.255	1	Ciprofloxacin	1
8e-04	0.255	1	Ciprofloxacin	1
5e-04	0.255	1	Ciprofloxacin	1
0	0.255	1	Ciprofloxacin	1
0.1	0.255	0.793819598585975	Tigecycline	1
0.086	0.255	0.978368641603246	Tigecycline	1
0.05	0.255	1	Tigecycline	1
0.043	0.255	1	Tigecycline	1
0.025	0.255	1	Tigecycline	1
0.0215	0.255	1	Tigecycline	1
0.0125	0.255	1	Tigecycline	1
0	0.255	1	Tigecycline	1
0.28	0.255	0.698095562254586	Gentamicin	1
0.07	0.255	0.861516326982497	Gentamicin	1
0.24	0.255	0.554509507757503	Gentamicin	1
0.06	0.255	0.865828220510938	Gentamicin	1
0.14	0.255	0.951634901726913	Gentamicin	1
0.035	0.255	0.830039504224878	Gentamicin	1
0.12	0.255	0.88178222656617	Gentamicin	1
0	0.255	0.806324089818453	Gentamicin	1
0.0038	0.374	0.444125033429416	Ciprofloxacin	1
0.0033	0.374	0.542436205877869	Ciprofloxacin	1
0.0019	0.374	0.809802354736048	Ciprofloxacin	1
0.0016	0.374	0.838260852023758	Ciprofloxacin	1
0.001	0.374	0.925792290651109	Ciprofloxacin	1
8e-04	0.374	0.845159881669263	Ciprofloxacin	1
5e-04	0.374	0.88698524889514	Ciprofloxacin	1
0	0.374	0.936140835119367	Ciprofloxacin	1
0.1	0.374	0.540280259113648	Tigecycline	1
0.086	0.374	0.704132213194403	Tigecycline	1
0.05	0.374	0.852058911314769	Tigecycline	1
0.043	0.374	0.796004295445037	Tigecycline	1
0.025	0.374	0.885691680836608	Tigecycline	1
0.0215	0.374	0.798160242209257	Tigecycline	1
0.0125	0.374	0.7183902119331	Tigecycline	1
0	0.374	0.879223840543947	Tigecycline	1
0.28	0.374	0.548472856817686	Gentamicin	1
0.07	0.374	0.709335235523374	Gentamicin	1
0.24	0.374	0.626086940329623	Gentamicin	1
0.06	0.374	0.645950400655292	Gentamicin	1
0.14	0.374	0.645950400655292	Gentamicin	1
0.035	0.374	0.667509868297497	Gentamicin	1
0.12	0.374	0.735637786046864	Gentamicin	1
0	0.374	0.693381229468143	Gentamicin	1
0.0038	0.493	0.358318352213441	Ciprofloxacin	1
0.0033	0.493	0.423859133845743	Ciprofloxacin	1
0.0019	0.493	0.628271637188685	Ciprofloxacin	1
0.0016	0.493	0.630858773305749	Ciprofloxacin	1
0.001	0.493	0.681307927588508	Ciprofloxacin	1
8e-04	0.493	0.620510228837491	Ciprofloxacin	1
5e-04	0.493	0.629565205247217	Ciprofloxacin	1
0	0.493	0.75633487498338	Ciprofloxacin	1
0.1	0.493	0.391088743029592	Tigecycline	1
0.086	0.493	0.523032684999885	Tigecycline	1
0.05	0.493	0.693812418820987	Tigecycline	1
0.043	0.493	0.702867395230713	Tigecycline	1
0.025	0.493	0.674840087295847	Tigecycline	1
0.0215	0.493	0.680014359529976	Tigecycline	1
0.0125	0.493	0.706316910053465	Tigecycline	1
0	0.493	0.69941788040796	Tigecycline	1
0.28	0.493	0.463097364954556	Gentamicin	1
0.07	0.493	0.505813860980962	Gentamicin	1
0.24	0.493	0.398850151380786	Gentamicin	1
0.06	0.493	0.524786192506102	Gentamicin	1
0.14	0.493	0.561006098145006	Gentamicin	1
0.035	0.493	0.592051731549781	Gentamicin	1
0.12	0.493	0.556694204616565	Gentamicin	1
0	0.493	0.57092345326042	Gentamicin	1
0.0038	0.612	0.289328055758386	Ciprofloxacin	1
0.0033	0.612	0.320373689163161	Ciprofloxacin	1
0.0019	0.612	0.48339201463307	Ciprofloxacin	1
0.0016	0.612	0.493740559101328	Ciprofloxacin	1
0.001	0.612	0.561006098145006	Ciprofloxacin	1
8e-04	0.612	0.581703187081523	Ciprofloxacin	1
5e-04	0.612	0.626115690424464	Ciprofloxacin	1
0	0.612	0.647243968713825	Ciprofloxacin	1
0.1	0.612	0.354006458685	Tigecycline	1
0.086	0.612	0.303988493755085	Tigecycline	1
0.05	0.612	0.476924174340408	Tigecycline	1
0.043	0.612	0.532116411504452	Tigecycline	1
0.025	0.612	0.611886441780609	Tigecycline	1
0.0215	0.612	0.507107429039495	Tigecycline	1
0.0125	0.612	0.624822122365932	Tigecycline	1
0	0.612	0.485116772044446	Tigecycline	1
0.28	0.612	0.355731216096376	Gentamicin	1
0.07	0.612	0.490722233631419	Gentamicin	1
0.24	0.612	0.371254032798764	Gentamicin	1
0.06	0.612	0.526942139270323	Gentamicin	1
0.14	0.612	0.439841889995816	Gentamicin	1
0.035	0.612	0.489428665572887	Gentamicin	1
0.12	0.612	0.456227085403892	Gentamicin	1
0	0.612	0.45708946410958	Gentamicin	1
0.0038	0.731	0.23068630377159	Ciprofloxacin	1
0.0033	0.731	0.242759605651224	Ciprofloxacin	1
0.0019	0.731	0.451915191875451	Ciprofloxacin	1
0.0016	0.731	0.492878180395639	Ciprofloxacin	1
0.001	0.731	0.513575269332156	Ciprofloxacin	1
8e-04	0.731	0.501070778099677	Ciprofloxacin	1
5e-04	0.731	0.512281701273624	Ciprofloxacin	1
0	0.731	0.545052092089775	Ciprofloxacin	1
0.1	0.731	0.250521014002418	Tigecycline	1
0.086	0.731	0.220768948656175	Tigecycline	1
0.05	0.731	0.416988854295079	Tigecycline	1
0.043	0.731	0.500639588746833	Tigecycline	1
0.025	0.731	0.555400636558033	Tigecycline	1
0.0215	0.731	0.472612280811967	Tigecycline	1
0.0125	0.731	0.537721873091425	Tigecycline	1
0	0.731	0.547208038853995	Tigecycline	1
0.28	0.731	0.272942860350311	Gentamicin	1
0.07	0.731	0.378181812539111	Gentamicin	1
0.24	0.731	0.237154144064251	Gentamicin	1
0.06	0.731	0.395860576005719	Gentamicin	1
0.14	0.731	0.351016883309933	Gentamicin	1
0.035	0.731	0.443291404818569	Gentamicin	1
0.12	0.731	0.379906569950487	Gentamicin	1
0	0.731	0.409227445943886	Gentamicin	1
0.0038	0.85	0.279841889995816	Ciprofloxacin	1
0.0033	0.85	0.220768948656175	Ciprofloxacin	1
0.0019	0.85	0.419575990412144	Ciprofloxacin	1
0.0016	0.85	0.416557664942235	Ciprofloxacin	1
0.001	0.85	0.460107789579488	Ciprofloxacin	1
8e-04	0.85	0.477786553046096	Ciprofloxacin	1
5e-04	0.85	0.463126115049397	Ciprofloxacin	1
0	0.85	0.482098446574537	Ciprofloxacin	1
0.1	0.85	0.231979871830122	Tigecycline	1
0.086	0.85	0.219044191244799	Tigecycline	1
0.05	0.85	0.371713972246449	Tigecycline	1
0.043	0.85	0.366970889365164	Tigecycline	1
0.025	0.85	0.391548682477278	Tigecycline	1
0.0215	0.85	0.377319433833423	Tigecycline	1
0.0125	0.85	0.42130074782352	Tigecycline	1
0	0.85	0.387236788948837	Tigecycline	1
0.28	0.85	0.214732297716358	Gentamicin	1
0.07	0.85	0.384649652831772	Gentamicin	1
0.24	0.85	0.19705353424975	Gentamicin	1
0.06	0.85	0.487272718808666	Gentamicin	1
0.14	0.85	0.411383392708106	Gentamicin	1
0.035	0.85	0.389392735713057	Gentamicin	1
0.12	0.85	0.376457055127735	Gentamicin	1
0	0.85	0.396291765358563	Gentamicin	1
0.0038	0	0.12459886580384	Ciprofloxacin	2
0.0033	0	0.139928063804943	Ciprofloxacin	2
0.0019	0	0.724795926000884	Ciprofloxacin	2
0.0016	0	0.790043281595324	Ciprofloxacin	2
0.001	0	0.932329683554283	Ciprofloxacin	2
8e-04	0	0.933115796272288	Ciprofloxacin	2
5e-04	0	0.966525586787513	Ciprofloxacin	2
0	0	1	Ciprofloxacin	2
0.1	0	1	Tigecycline	2
0.086	0	1	Tigecycline	2
0.05	0	1	Tigecycline	2
0.043	0	0.913069921963153	Tigecycline	2
0.025	0	1	Tigecycline	2
0.0215	0	0.896954611244044	Tigecycline	2
0.0125	0	0.981068672070611	Tigecycline	2
0	0	0.969670037659534	Tigecycline	2
0.28	0	0.0746807082105033	Gentamicin	2
0.07	0	0.879660131447928	Gentamicin	2
0.24	0	0.0974779770326569	Gentamicin	2
0.06	0	0.883590695037954	Gentamicin	2
0.14	0	0.593908158453002	Gentamicin	2
0.035	0	0.967704755864521	Gentamicin	2
0.12	0	0.654045781380407	Gentamicin	2
0	0	0.966525586787513	Gentamicin	2
0.0038	0.136	0.159580881755075	Ciprofloxacin	2
0.0033	0.136	0.360825737564432	Ciprofloxacin	2
0.0019	0.136	0.868261497036851	Ciprofloxacin	2
0.0016	0.136	0.905601851142103	Ciprofloxacin	2
0.001	0.136	1	Ciprofloxacin	2
8e-04	0.136	1	Ciprofloxacin	2
5e-04	0.136	1	Ciprofloxacin	2
0	0.136	1	Ciprofloxacin	2
0.1	0.136	1	Tigecycline	2
0.086	0.136	1	Tigecycline	2
0.05	0.136	1	Tigecycline	2
0.043	0.136	1	Tigecycline	2
0.025	0.136	1	Tigecycline	2
0.0215	0.136	1	Tigecycline	2
0.0125	0.136	1	Tigecycline	2
0	0.136	1	Tigecycline	2
0.28	0.136	0.0432361994902914	Gentamicin	2
0.07	0.136	0.855683693548766	Gentamicin	2
0.24	0.136	0.0125778034880848	Gentamicin	2
0.06	0.136	0.852146186317742	Gentamicin	2
0.14	0.136	0.617884596352164	Gentamicin	2
0.035	0.136	1	Gentamicin	2
0.12	0.136	0.716148686102826	Gentamicin	2
0	0.136	1	Gentamicin	2
0.0038	0.255	0.311300636330098	Ciprofloxacin	2
0.0033	0.255	0.662693021278466	Ciprofloxacin	2
0.0019	0.255	0.95709223417145	Ciprofloxacin	2
0.0016	0.255	0.896954611244044	Ciprofloxacin	2
0.001	0.255	0.977531164839587	Ciprofloxacin	2
8e-04	0.255	1	Ciprofloxacin	2
5e-04	0.255	1	Ciprofloxacin	2
0	0.255	1	Ciprofloxacin	2
0.1	0.255	1	Tigecycline	2
0.086	0.255	1	Tigecycline	2
0.05	0.255	1	Tigecycline	2
0.043	0.255	1	Tigecycline	2
0.025	0.255	1	Tigecycline	2
0.0215	0.255	1	Tigecycline	2
0.0125	0.255	1	Tigecycline	2
0	0.255	1	Tigecycline	2
0.28	0.255	0	Gentamicin	2
0.07	0.255	0.840747551906666	Gentamicin	2
0.24	0.255	0.376154935565535	Gentamicin	2
0.06	0.255	0.912283809245148	Gentamicin	2
0.14	0.255	0.642254090610328	Gentamicin	2
0.035	0.255	1	Gentamicin	2
0.12	0.255	0.698461149947707	Gentamicin	2
0	0.255	1	Gentamicin	2
0.0038	0.374	0.362004906641439	Ciprofloxacin	2
0.0033	0.374	0.635965188866286	Ciprofloxacin	2
0.0019	0.374	0.782575210774274	Ciprofloxacin	2
0.0016	0.374	0.723616756923876	Ciprofloxacin	2
0.001	0.374	0.810482212263462	Ciprofloxacin	2
8e-04	0.374	0.75388209656708	Ciprofloxacin	2
5e-04	0.374	0.791222450672332	Ciprofloxacin	2
0	0.374	0.938225528939322	Ciprofloxacin	2
0.1	0.374	1	Tigecycline	2
0.086	0.374	0.923682443656224	Tigecycline	2
0.05	0.374	0.913069921963153	Tigecycline	2
0.043	0.374	0.924075500015227	Tigecycline	2
0.025	0.374	0.837996157393647	Tigecycline	2
0.0215	0.374	0.926433838169243	Tigecycline	2
0.0125	0.374	1	Tigecycline	2
0	0.374	0.840354495547663	Tigecycline	2
0.28	0.374	0.226400462785526	Gentamicin	2
0.07	0.374	0.824632241187557	Gentamicin	2
0.24	0.374	0.0652473555944397	Gentamicin	2
0.06	0.374	0.890665709500002	Gentamicin	2
0.14	0.374	0.610023469172111	Gentamicin	2
0.035	0.374	1	Gentamicin	2
0.12	0.374	0.580544242246912	Gentamicin	2
0	0.374	1	Gentamicin	2
0.0038	0.493	0.142679458317962	Ciprofloxacin	2
0.0033	0.493	0.54752750809069	Ciprofloxacin	2
0.0019	0.493	0.736194560411961	Ciprofloxacin	2
0.0016	0.493	0.640288808815315	Ciprofloxacin	2
0.001	0.493	0.672126373894529	Ciprofloxacin	2
8e-04	0.493	0.653259668662402	Ciprofloxacin	2
5e-04	0.493	0.676843050202561	Ciprofloxacin	2
0	0.493	0.630069343481246	Ciprofloxacin	2
0.1	0.493	1	Tigecycline	2
0.086	0.493	0.902064343911079	Tigecycline	2
0.05	0.493	0.814412775853488	Tigecycline	2
0.043	0.493	0.736194560411961	Tigecycline	2
0.025	0.493	0.680380557433585	Tigecycline	2
0.0215	0.493	0.672519430253532	Tigecycline	2
0.0125	0.493	0.640681865174317	Tigecycline	2
0	0.493	0.612381807326127	Tigecycline	2
0.28	0.493	0.441402291159974	Gentamicin	2
0.07	0.493	0.837603101034644	Gentamicin	2
0.24	0.493	0.341172919614299	Gentamicin	2
0.06	0.493	0.845071171855695	Gentamicin	2
0.14	0.493	0.606485961941087	Gentamicin	2
0.035	0.493	0.821880846674538	Gentamicin	2
0.12	0.493	0.663872190355474	Gentamicin	2
0	0.493	0.910318527450134	Gentamicin	2
0.0038	0.612	0.116737738623787	Ciprofloxacin	2
0.0033	0.612	0.569931720553841	Ciprofloxacin	2
0.0019	0.612	0.570324776912843	Ciprofloxacin	2
0.0016	0.612	0.575434509579878	Ciprofloxacin	2
0.001	0.612	0.545955282654679	Ciprofloxacin	2
8e-04	0.612	0.512152435780451	Ciprofloxacin	2
5e-04	0.612	0.544383057218668	Ciprofloxacin	2
0	0.612	0.558926142501766	Ciprofloxacin	2
0.1	0.612	0.878874018729922	Tigecycline	2
0.086	0.612	0.92446855637423	Tigecycline	2
0.05	0.612	0.817557226725509	Tigecycline	2
0.043	0.612	0.724795926000884	Tigecycline	2
0.025	0.612	0.592728989375994	Tigecycline	2
0.0215	0.612	0.596266496607018	Tigecycline	2
0.0125	0.612	0.542024719064653	Tigecycline	2
0	0.612	0.619063765429172	Tigecycline	2
0.28	0.612	0.459875940033099	Gentamicin	2
0.07	0.612	0.624566554455209	Gentamicin	2
0.24	0.612	0.433934220338924	Gentamicin	2
0.06	0.612	0.671340261176524	Gentamicin	2
0.14	0.612	0.655618006816418	Gentamicin	2
0.035	0.612	0.748379307541043	Gentamicin	2
0.12	0.612	0.718507024256842	Gentamicin	2
0	0.612	0.730298715026921	Gentamicin	2
0.0038	0.731	0.114379400469771	Ciprofloxacin	2
0.0033	0.731	0.486603772445279	Ciprofloxacin	2
0.0019	0.731	0.545169169936674	Ciprofloxacin	2
0.0016	0.731	0.527481633781555	Ciprofloxacin	2
0.001	0.731	0.500360745010372	Ciprofloxacin	2
8e-04	0.731	0.378906330078553	Ciprofloxacin	2
5e-04	0.731	0.426466149517874	Ciprofloxacin	2
0	0.731	0.468523179931157	Ciprofloxacin	2
0.1	0.731	0.713397291589807	Tigecycline	2
0.086	0.731	0.864330933446824	Tigecycline	2
0.05	0.731	0.744448743951017	Tigecycline	2
0.043	0.731	0.633999907071272	Tigecycline	2
0.025	0.731	0.478349588906223	Tigecycline	2
0.0215	0.731	0.511759379421449	Tigecycline	2
0.0125	0.731	0.44808424926302	Tigecycline	2
0	0.731	0.453980094648059	Tigecycline	2
0.28	0.731	0.367900752026479	Gentamicin	2
0.07	0.731	0.611595694608121	Gentamicin	2
0.24	0.731	0.272388056788836	Gentamicin	2
0.06	0.731	0.624959610814211	Gentamicin	2
0.14	0.731	0.599017891120037	Gentamicin	2
0.035	0.731	0.577792847733894	Gentamicin	2
0.12	0.731	0.626531836250222	Gentamicin	2
0	0.731	0.690993079126656	Gentamicin	2
0.0038	0.85	0.203210137604369	Ciprofloxacin	2
0.0033	0.85	0.531412197371581	Ciprofloxacin	2
0.0019	0.85	0.449263418340027	Ciprofloxacin	2
0.0016	0.85	0.45555232008407	Ciprofloxacin	2
0.001	0.85	0.392270246284643	Ciprofloxacin	2
8e-04	0.85	0.376154935565535	Ciprofloxacin	2
5e-04	0.85	0.401310542541704	Ciprofloxacin	2
0	0.85	0.431182825825906	Ciprofloxacin	2
0.1	0.85	0.661513852201458	Tigecycline	2
0.086	0.85	0.632820737994264	Tigecycline	2
0.05	0.85	0.67369859933054	Tigecycline	2
0.043	0.85	0.652473555944397	Tigecycline	2
0.025	0.85	0.672912486612535	Tigecycline	2
0.0215	0.85	0.650508274149384	Tigecycline	2
0.0125	0.85	0.546741395372684	Tigecycline	2
0	0.85	0.618277652711166	Tigecycline	2
0.28	0.85	0.314838143561122	Gentamicin	2
0.07	0.85	0.618670709070169	Gentamicin	2
0.24	0.85	0.426466149517874	Gentamicin	2
0.06	0.85	0.453980094648059	Gentamicin	2
0.14	0.85	0.525516351986541	Gentamicin	2
0.035	0.85	0.564035875168801	Gentamicin	2
0.12	0.85	0.62771100532723	Gentamicin	2
0	0.85	0.58919148214497	Gentamicin	2
0.2	0	0.953847970690863	Amikacin	1
0.075	0	1	Ceftazidime	1
0.172	0	0.848766846732957	Amikacin	1
0.064	0	1	Ceftazidime	1
0.1	0	0.894317033512994	Amikacin	1
0.0375	0	0.997594189677631	Ceftazidime	1
0.086	0	0.935808292758175	Amikacin	1
0.032	0	1	Ceftazidime	1
0.05	0	0.96557376134711	Amikacin	1
0.0187	0	0.986319390969701	Ceftazidime	1
0.043	0	0.952044002897594	Amikacin	1
0.016	0	0.970985664726916	Ceftazidime	1
0.025	0	0.96557376134711	Amikacin	1
0.0094	0	0.966475745243744	Ceftazidime	1
0	0	1	Amikacin	1
0	0	0.988574350711287	Ceftazidime	1
0.45	0	0	Meropenem	1
